work_id,size_id,sale_price,regular_price
175661,4860,675,1275
179511,3636,395,715
175661,5468,805,1535
179511,4040,455,835
175670,3624,375,605
179511,4848,565,1055
175670,4630,465,785
179511,6060,775,1475
175670,5436,575,1005
179404,1620,215,355
175670,6040,645,1145
179404,2024,245,415
175670,7248,805,1465
179404,2430,285,495
175677,2424,265,445
179404,2632,305,535
175677,3030,335,585
175677,3636,395,705
179404,2936,355,635
175677,4040,455,825
179404,3040,385,695
175677,4848,565,1045
179404,3648,475,875
175677,6060,775,1465
179404,4860,655,1235
175550,2436,335,595
179404,5468,785,1495
179313,2416,235,395
175550,3046,425,775
179313,3020,275,475
175550,3654,535,995
179313,3624,315,555
175550,4060,605,1135
179313,4630,405,735
175550,4872,765,1455
179313,5436,515,955
24133,30,95,95
179313,6040,585,1095
24133,24,85,85
179313,7248,745,1415
24133,2436,335,595
25728,2016,215,355
24133,3046,425,775
25728,2420,245,415
24133,3654,535,995
25728,3024,285,495
24133,4060,605,1135
25728,3226,305,535
24133,4872,765,1455
25728,3629,355,635
175522,30,95,95
25728,4030,385,695
175522,24,85,85
25728,4836,475,875
175522,3046,425,775
25728,6048,655,1235
175522,3654,535,995
25730,2016,215,355
175522,4060,605,1135
25730,2420,245,415
175522,4872,765,1455
25730,3024,285,495
175557,2436,335,595
25730,3226,305,535
25730,3629,355,635
175557,3046,425,775
25730,4030,385,695
175557,3654,535,995
25730,4836,475,875
175557,4060,605,1135
25730,6048,655,1235
175557,4872,765,1455
175564,2436,335,595
25730,6854,785,1495
175564,3046,425,775
179322,2416,235,395
175564,3654,535,995
179322,3020,275,475
175564,4060,605,1135
179322,3624,315,555
175564,4872,765,1455
179322,4630,405,735
188382,24,85,85
179322,5436,515,955
179322,6040,585,1095
188382,30,95,95
179322,7248,745,1415
160895,24,85,85
179577,1624,235,395
160895,30,95,95
179577,2030,275,475
160895,36,125,125
179577,2436,315,555
160709,24,85,85
179577,3046,405,735
160709,30,95,95
179577,3654,515,955
137992,1620,205,355
179577,4060,585,1095
137992,2024,235,415
179577,4872,745,1415
137992,2430,275,495
179519,2424,265,455
137992,2632,295,535
179519,3030,335,595
137992,2936,345,635
179519,3636,395,715
137992,3040,375,695
179519,4040,455,835
137992,3648,465,875
179519,4848,565,1055
137992,4860,645,1235
179519,6060,775,1475
137992,5468,775,1495
123463,1624,235,405
138003,1620,205,355
123463,2030,275,485
138003,2024,235,415
123463,2436,315,565
138003,2430,275,495
123463,3046,405,745
138003,2632,295,535
123463,3654,515,965
138003,2936,345,635
123463,4060,585,1105
138003,3040,375,695
123463,4872,745,1425
138003,3648,465,875
123492,1632,255,425
138003,4860,645,1235
123492,2040,295,505
138003,5468,775,1495
123492,2448,375,665
137485,2016,195,315
123492,3060,485,885
137485,2420,225,375
123492,3672,615,1145
137485,3024,265,455
123492,4080,705,1325
137485,3226,285,495
123492,4896,1005,1925
137485,3629,335,595
123126,1620,215,365
137485,4030,365,655
123126,2024,245,425
137485,4836,455,835
123126,2430,285,505
137485,6048,635,1195
123126,2632,305,545
137485,6854,765,1455
123126,2936,355,645
137496,3024,265,455
123126,3040,385,705
137496,3226,285,495
123126,3648,475,885
137496,3629,335,595
123126,4860,655,1245
137496,4030,365,655
123126,5468,785,1505
123137,1620,215,365
137496,4836,455,835
123137,2024,245,425
137496,6048,635,1195
123137,2430,285,505
137496,6854,765,1455
123137,2632,305,545
137956,1624,215,355
123137,2936,355,645
137956,2030,255,435
123137,3040,385,705
137956,2436,295,515
123137,3648,475,885
137956,3046,385,695
123137,4860,655,1245
137956,3654,495,915
123137,5468,785,1505
137956,4060,565,1055
137956,4872,725,1375
137518,2016,195,315
137518,2420,225,375
137518,3024,265,455
137518,3226,285,495
123192,1620,215,365
137518,3629,335,595
123192,2024,245,425
137518,4030,365,655
123192,2430,285,505
137518,4836,455,835
123192,2632,305,545
137518,6048,635,1195
123192,2936,355,645
137518,6854,765,1455
123192,3040,385,705
123192,3648,475,885
137507,2016,195,315
123192,4860,655,1245
137507,2420,225,375
123192,5468,785,1505
137507,3024,265,455
123454,2416,235,405
137507,3226,285,495
123454,3020,275,485
137507,3629,335,595
123454,3624,315,565
137507,4030,365,655
123454,4630,405,745
137507,4836,455,835
123454,5436,515,965
137507,6048,635,1195
123454,6040,585,1105
137507,6854,765,1455
123454,7248,745,1425
137529,2016,195,315
123159,1620,215,365
137529,2420,225,375
123159,2024,245,425
137529,3024,265,455
123159,2430,285,505
137529,3226,285,495
123159,2632,305,545
137529,3629,335,595
123159,2936,355,645
137529,4030,365,655
123159,3040,385,705
137529,4836,455,835
123159,3648,475,885
137529,6048,635,1195
123159,4860,655,1245
137529,6854,765,1455
123159,5468,785,1505
137540,2016,195,315
123148,1620,215,365
137540,2420,225,375
123148,2024,245,425
137540,3024,265,455
123148,2430,285,505
137540,3226,285,495
123148,2632,305,545
137540,3629,335,595
123148,2936,355,645
137540,4030,365,655
123148,3040,385,705
137540,4836,455,835
137540,6048,635,1195
123148,3648,475,885
137540,6854,765,1455
123148,4860,655,1245
137551,2016,195,315
123148,5468,785,1505
123170,1620,215,365
137551,2420,225,375
123170,2024,245,425
137551,3024,265,455
123170,2430,285,505
137551,3226,285,495
123170,2632,305,545
137551,3629,335,595
123170,2936,355,645
137551,4030,365,655
123170,3040,385,705
137551,4836,455,835
123170,3648,475,885
137551,6048,635,1195
137551,6854,765,1455
123170,4860,655,1245
25823,3024,265,455
123170,5468,785,1505
25823,3226,285,495
199252,1620,215,365
25823,3629,335,595
199252,2024,245,425
25823,4030,365,655
199252,2430,285,505
25823,4836,455,835
199252,2632,305,545
25823,6048,635,1195
199252,2936,355,645
25823,6854,765,1455
199252,3040,385,705
137562,2016,195,315
199252,3648,475,885
137562,2420,225,375
199252,4860,655,1245
137562,3024,265,455
199252,5468,785,1505
137562,3226,285,495
123473,1624,235,405
137562,3629,335,595
123473,2030,275,485
137562,4030,365,655
123473,2436,315,565
137562,4836,455,835
123473,3046,405,745
137562,6048,635,1195
123473,3654,515,965
123473,4060,585,1105
137562,6854,765,1455
123473,4872,745,1425
137628,2016,195,315
137628,2420,225,375
123482,1624,235,405
137628,3024,265,455
123482,2030,275,485
137628,3226,285,495
123482,2436,315,565
137628,3629,335,595
123482,3046,405,745
137628,4030,365,655
123482,3654,515,965
137628,4836,455,835
123482,4060,585,1105
137628,6048,635,1195
123482,4872,745,1425
137628,6854,765,1455
123501,1632,255,425
138014,1620,205,355
123501,2040,295,505
138014,2024,235,415
123501,2448,375,665
138014,2430,275,495
123501,3060,485,885
138014,2632,295,535
123501,3672,615,1145
138014,2936,345,635
123501,4080,705,1325
138014,3040,375,695
123501,4896,1005,1925
138014,3648,465,875
123181,1620,215,365
138014,4860,645,1235
123181,2024,245,425
138014,5468,775,1495
123181,2430,285,505
137639,2016,195,315
123181,2632,305,545
137639,2420,225,375
123181,2936,355,645
137639,3024,265,455
123181,3040,385,705
137639,3226,285,495
123181,3648,475,885
137639,3629,335,595
123181,4860,655,1245
137639,4030,365,655
123181,5468,785,1505
137639,4836,455,835
123203,1620,215,365
137639,6048,635,1195
137639,6854,765,1455
123203,2024,245,425
138025,1620,205,355
123203,2430,285,505
138025,2024,235,415
123203,2632,305,545
138025,2430,275,495
123203,2936,355,645
138025,2632,295,535
123203,3040,385,705
138025,2936,345,635
123203,3648,475,885
123203,4860,655,1245
138025,3040,375,695
123203,5468,785,1505
138025,3648,465,875
123214,1620,215,365
138025,4860,645,1235
123214,2024,245,425
138025,5468,775,1495
123214,2430,285,505
137650,2016,195,315
123214,2632,305,545
137650,2420,225,375
123214,2936,355,645
137650,3024,265,455
123214,3040,385,705
137650,3226,285,495
123214,3648,475,885
137650,3629,335,595
123214,4860,655,1245
137650,4030,365,655
123214,5468,785,1505
137650,4836,455,835
123226,1620,215,365
137650,6048,635,1195
123226,2024,245,425
137650,6854,765,1455
123226,2430,285,505
137661,2016,195,315
137661,2420,225,375
123226,2632,305,545
137661,3024,265,455
123226,2936,355,645
137661,3226,285,495
123226,3040,385,705
137661,3629,335,595
123226,3648,475,885
137661,4030,365,655
123226,4860,655,1245
137661,4836,455,835
123226,5468,785,1505
137661,6048,635,1195
123237,1620,215,365
137661,6854,765,1455
123237,2024,245,425
137672,2016,195,315
123237,2430,285,505
137672,2420,225,375
123237,2632,305,545
137672,3024,265,455
123237,2936,355,645
137672,3226,285,495
123237,3040,385,705
137672,3629,335,595
137672,4030,365,655
123237,3648,475,885
123237,4860,655,1245
137672,4836,455,835
123237,5468,785,1505
137672,6048,635,1195
123248,1620,215,365
137672,6854,765,1455
123248,2024,245,425
137683,2016,195,315
123248,2430,285,505
137683,2420,225,375
123248,2632,305,545
137683,3024,265,455
123248,2936,355,645
137683,3226,285,495
123248,3040,385,705
137683,3629,335,595
123248,3648,475,885
137683,4030,365,655
123248,4860,655,1245
137683,4836,455,835
123248,5468,785,1505
137683,6048,635,1195
123259,1620,215,365
137683,6854,765,1455
123259,2024,245,425
137694,2016,195,315
123259,2430,285,505
137694,2420,225,375
123259,2632,305,545
137694,3024,265,455
123259,2936,355,645
137694,3226,285,495
123259,3040,385,705
137694,3629,335,595
123259,3648,475,885
137694,4030,365,655
123259,4860,655,1245
137694,4836,455,835
123259,5468,785,1505
137694,6048,635,1195
137694,6854,765,1455
137705,2016,195,315
137705,2420,225,375
137705,3024,265,455
137705,3226,285,495
123270,1620,215,365
123270,2024,245,425
123270,2430,285,505
123270,2632,305,545
123270,2936,355,645
123270,3040,385,705
123270,3648,475,885
123270,4860,655,1245
123270,5468,785,1505
123291,1620,215,365
26025,2632,305,535
123291,2024,245,425
26025,2936,355,635
123291,2430,285,505
123291,2632,305,545
26025,3040,385,695
123291,2936,355,645
26025,3648,475,875
123291,3040,385,705
26025,4860,655,1235
123291,3648,475,885
26025,5468,785,1495
123291,4860,655,1245
26027,2016,215,355
123291,5468,785,1505
26027,2420,245,415
123302,1620,215,365
26027,3024,285,495
123302,2024,245,425
26027,3226,305,535
123302,2430,285,505
26027,3629,355,635
123302,2632,305,545
26027,4030,385,695
123302,2936,355,645
26027,4836,475,875
123302,3040,385,705
26027,6048,655,1235
123302,3648,475,885
26027,6854,785,1495
123302,4860,655,1245
26029,2416,235,395
123302,5468,785,1505
26029,3020,275,475
123313,1620,215,365
26029,3624,315,555
123313,2024,245,425
26029,4630,405,735
123313,2430,285,505
26029,5436,515,955
123313,2632,305,545
26029,6040,585,1095
123313,2936,355,645
26029,7248,745,1415
123313,3040,385,705
26031,2016,215,355
123313,3648,475,885
26031,2420,245,415
123313,4860,655,1245
26031,3024,285,495
123313,5468,785,1505
26031,3226,305,535
123324,1620,215,365
26031,3629,355,635
123324,2024,245,425
26031,4030,385,695
123324,2430,285,505
26031,4836,475,875
123324,2632,305,545
26031,6048,655,1235
123324,2936,355,645
26031,6854,785,1495
123324,3040,385,705
26033,2016,215,355
123324,3648,475,885
26033,2420,245,415
123324,4860,655,1245
26033,3024,285,495
123324,5468,785,1505
26033,3226,305,535
199274,30,95,95
26033,3629,355,635
199274,24,85,85
26033,4030,385,695
199274,20,75,75
26033,4836,475,875
199274,1620,215,365
26033,6048,655,1235
199274,2024,245,425
26033,6854,785,1495
199274,2430,285,505
26035,1620,215,355
199274,2632,305,545
26035,2024,245,415
199274,2936,355,645
26035,2430,285,495
199274,3040,385,705
26035,2632,305,535
199274,3648,475,885
26035,2936,355,635
123335,1620,215,365
26035,3040,385,695
123335,2024,245,425
26035,3648,475,875
123335,2430,285,505
26035,4860,655,1235
123335,2632,305,545
26035,5468,785,1495
123335,2936,355,645
26037,1624,235,395
123335,3040,385,705
26037,2030,275,475
123335,3648,475,885
26037,2436,315,555
123335,4860,655,1245
26037,3046,405,735
26037,3654,515,955
123335,5468,785,1505
26037,4060,585,1095
123346,1620,215,365
26037,4872,745,1415
123346,2024,245,425
26039,2016,215,355
123346,2430,285,505
26039,2420,245,415
123346,2632,305,545
26039,3024,285,495
123346,2936,355,645
26039,3226,305,535
123346,3040,385,705
26039,3629,355,635
123346,3648,475,885
26039,4030,385,695
123346,4860,655,1245
26039,4836,475,875
123346,5468,785,1505
26039,6048,655,1235
199263,1620,215,365
26039,6854,785,1495
199263,2024,245,425
26041,2016,215,355
199263,2430,285,505
26041,2420,245,415
199263,2632,305,545
26041,3024,285,495
199263,2936,355,645
26041,3226,305,535
199263,3040,385,705
26041,3629,355,635
199263,3648,475,885
26041,4030,385,695
199263,4860,655,1245
26041,4836,475,875
199263,5468,785,1505
26041,6048,655,1235
123357,1620,215,365
26041,6854,785,1495
123357,2024,245,425
183017,2416,235,395
123357,2430,285,505
183017,3020,275,475
123357,2632,305,545
183017,3624,315,555
123357,2936,355,645
183017,4630,405,735
123357,3040,385,705
183017,5436,515,955
123357,3648,475,885
183017,6040,585,1095
123357,4860,655,1245
183017,7248,745,1415
123357,5468,785,1505
26045,1620,215,355
150669,2016,215,345
26045,2024,245,415
150669,2420,245,405
26045,2430,285,495
150669,3024,285,485
26045,2632,305,535
150669,3226,305,525
26045,2936,355,635
150669,3629,355,625
26045,3040,385,695
150669,4030,385,685
150669,4836,475,865
26045,3648,475,875
150669,6048,655,1225
26045,4860,655,1235
150669,6854,785,1485
26045,5468,785,1495
150680,2016,215,345
26047,1620,215,355
150680,2420,245,405
26047,2024,245,415
26047,2430,285,495
150680,3024,285,485
26047,2632,305,535
150680,3226,305,525
26047,2936,355,635
150680,3629,355,625
26047,3040,385,695
150680,4030,385,685
26047,3648,475,875
150680,4836,475,865
26047,4860,655,1235
150680,6048,655,1225
26047,5468,785,1495
150680,6854,785,1485
26049,2416,235,395
150702,2016,215,345
26049,3020,275,475
150702,2420,245,405
26049,3624,315,555
150702,3024,285,485
150702,3226,305,525
26049,4630,405,735
150702,3629,355,625
26049,5436,515,955
150702,4030,385,685
26049,6040,585,1095
150702,4836,475,865
26049,7248,745,1415
150702,6048,655,1225
26051,1620,215,355
150702,6854,785,1485
26051,2024,245,415
150713,2016,215,345
26051,2430,285,495
26051,2632,305,535
150713,2420,245,405
26051,2936,355,635
150713,3024,285,485
26051,3040,385,695
150713,3226,305,525
26051,3648,475,875
150713,3629,355,625
26051,4860,655,1235
150713,4030,385,685
26051,5468,785,1495
150713,4836,475,865
26053,1620,215,355
150713,6048,655,1225
26053,2024,245,415
150713,6854,785,1485
26053,2430,285,495
150724,2016,215,345
26053,2632,305,535
150724,2420,245,405
26053,2936,355,635
150724,3024,285,485
26053,3040,385,695
150724,3226,305,525
26053,3648,475,875
150724,3629,355,625
26053,4860,655,1235
150724,4030,385,685
26053,5468,785,1495
150724,4836,475,865
26055,1620,215,355
150724,6048,655,1225
26055,2024,245,415
150724,6854,785,1485
26055,2430,285,495
150735,2016,215,345
26055,2632,305,535
150735,2420,245,405
26055,2936,355,635
150735,3024,285,485
150735,3226,305,525
26055,3040,385,695
150735,3629,355,625
26055,3648,475,875
150735,4030,385,685
26055,4860,655,1235
150735,4836,475,865
26055,5468,785,1495
26057,1620,215,355
26057,2024,245,415
26057,2430,285,495
26057,2632,305,535
150735,6048,655,1225
26057,2936,355,635
150735,6854,785,1485
26057,3040,385,695
150801,1620,215,355
26057,3648,475,875
150801,2024,245,415
26057,4860,655,1235
150801,2430,285,495
26057,5468,785,1495
150801,2632,305,535
26061,1620,215,355
150801,2936,355,635
150801,3040,385,695
150801,3648,475,875
150801,4860,655,1235
150801,5468,785,1495
26061,2024,245,415
150757,2016,215,345
26061,2430,285,495
150757,2420,245,405
26061,2632,305,535
150757,3024,285,485
26061,2936,355,635
150757,3226,305,525
26061,3040,385,695
150757,3629,355,625
26061,3648,475,875
150757,4030,385,685
26061,4860,655,1235
150757,4836,475,865
26061,5468,785,1495
150757,6048,655,1225
26063,1624,235,395
150757,6854,785,1485
26063,2030,275,475
150746,2016,215,345
26063,2436,315,555
150746,2420,245,405
26063,3046,405,735
150746,3024,285,485
26063,3654,515,955
150746,3226,305,525
26063,4060,585,1095
150746,3629,355,625
26063,4872,745,1415
150746,4030,385,685
26059,1620,215,355
150746,4836,475,865
26059,2024,245,415
150746,6048,655,1225
26059,2430,285,495
150746,6854,785,1485
26059,2632,305,535
150812,1620,215,355
26059,2936,355,635
150812,2024,245,415
26059,3040,385,695
150812,2430,285,495
26059,3648,475,875
26059,4860,655,1235
150812,2632,305,535
26059,5468,785,1495
150812,2936,355,635
26065,2016,215,355
150812,3040,385,695
26065,2420,245,415
150812,3648,475,875
26065,3024,285,495
150812,4860,655,1235
26065,3226,305,535
150812,5468,785,1495
150768,2016,215,345
26065,3629,355,635
150768,2420,245,405
26065,4030,385,695
150768,3024,285,485
26065,4836,475,875
26065,6048,655,1235
150768,3226,305,525
26065,6854,785,1495
150768,3629,355,625
183026,2016,215,355
150768,4030,385,685
183026,2420,245,415
150768,4836,475,865
183026,3024,285,495
150768,6048,655,1225
183026,3226,305,535
150768,6854,785,1485
183026,3629,355,635
150660,2416,235,405
183026,4030,385,695
150660,3020,275,485
183026,4836,475,875
150660,3624,315,565
183026,6048,655,1235
150660,4630,405,745
183026,6854,785,1495
150660,5436,515,965
26067,2016,215,355
150660,6040,585,1105
26067,2420,245,415
150660,7248,745,1425
26067,3024,285,495
150779,2016,215,345
26067,3226,305,535
150779,2420,245,405
26067,3629,355,635
150779,3024,285,485
26067,4030,385,695
150779,3226,305,525
26067,4836,475,875
150779,3629,355,625
26067,6048,655,1235
150779,4030,385,685
26067,6854,785,1495
26069,2016,215,355
26069,2420,245,415
150779,4836,475,865
26069,3024,285,495
150779,6048,655,1225
26069,3226,305,535
26069,3629,355,635
150779,6854,785,1485
150691,2016,215,345
26069,4030,385,695
150691,2420,245,405
26069,4836,475,875
150691,3024,285,485
26069,6048,655,1235
150691,3226,305,525
26069,6854,785,1495
150691,3629,355,625
189581,6854,865,1505
150691,4030,385,685
189581,6048,735,1235
150691,4836,475,865
189581,4836,555,835
150691,6048,655,1225
189581,4030,465,755
150691,6854,785,1485
189581,3629,435,705
150790,2016,215,345
189581,30,95,95
150790,2420,245,405
189581,36,125,125
150790,3024,285,485
189581,40,145,145
150790,3226,305,525
189573,7248,895,1455
150790,3629,355,625
189573,6040,735,1135
150790,4030,385,685
189573,5436,665,995
150790,4836,475,865
189573,4630,555,775
150790,6048,655,1225
189573,30,95,95
150790,6854,785,1485
189573,36,125,125
26013,2016,215,355
189573,40,145,145
189573,48,165,165
26013,2420,245,415
168064,6854,865,1505
26013,3024,285,495
168064,6048,735,1235
26013,3226,305,535
168064,4836,555,835
26013,3629,355,635
168064,4030,465,755
26013,4030,385,695
168064,30,95,95
26013,4836,475,875
168064,36,125,125
168064,40,145,145
26013,6048,655,1235
168064,48,165,165
26013,6854,785,1495
26015,2016,215,355
158890,5468,855,1505
26015,2420,245,415
158890,4860,725,1235
26015,3024,285,495
158890,3648,545,825
26015,3226,305,535
158890,3040,455,755
26015,3629,355,635
158890,30,95,95
26015,4030,385,695
158890,36,125,125
26015,4836,475,875
158890,40,145,145
26015,6048,655,1235
189589,5468,845,1505
26015,6854,785,1495
189589,4860,715,1235
26017,2016,215,355
189589,3648,535,825
26017,2420,245,415
189589,3040,445,755
26017,3024,285,495
189589,2936,415,705
26017,3226,305,535
189589,30,95,95
26017,3629,355,635
189589,36,125,125
26017,4030,385,695
20802,2416,235,385
26017,4836,475,875
20802,3020,275,465
26017,6048,655,1235
20802,3624,315,545
26017,6854,785,1495
20802,4630,405,725
26019,2016,215,355
20802,5436,515,945
26019,2420,245,415
20802,6040,585,1085
26019,3024,285,495
20802,7248,745,1405
26019,3226,305,535
20804,30,95,95
26019,3629,355,635
20804,24,85,85
26019,4030,385,695
20804,2016,215,345
26019,4836,475,875
20804,2420,245,405
26019,6048,655,1235
20804,3024,285,485
20804,3226,305,525
20804,3629,355,625
26019,6854,785,1495
26021,1620,215,355
26021,2024,245,415
20804,4030,385,685
26021,2430,285,495
20804,4836,475,865
26021,2632,305,535
20804,6048,655,1225
26021,2936,355,635
20806,2016,215,345
26021,3040,385,695
20806,2420,245,405
20806,3024,285,485
26021,3648,475,875
20806,3226,305,525
26021,4860,655,1235
20806,3629,355,625
26021,5468,785,1495
20806,4030,385,685
26023,1624,235,395
20806,4836,475,865
26023,2030,275,475
20806,6048,655,1225
26023,2436,315,555
26023,3046,405,735
20806,6854,785,1485
26023,3654,515,955
20808,2416,235,385
20808,3020,275,465
26023,4060,585,1095
26023,4872,745,1415
20808,3624,315,545
20808,4630,405,725
26025,1620,215,355
20808,5436,515,945
26025,2024,245,415
20808,6040,585,1085
26025,2430,285,495
20808,7248,745,1405
20810,2416,235,385
20810,3020,275,465
20810,3624,315,545
20810,4630,405,725
20810,5436,515,945
20810,6040,585,1085
20810,7248,745,1405
20812,2416,235,385
20812,3020,275,465
20812,3624,315,545
18781,5436,515,965
20812,4630,405,725
18781,6040,585,1105
20812,5436,515,945
20812,6040,585,1085
18781,7248,745,1425
20812,7248,745,1405
18783,1624,235,415
18783,2030,275,445
20814,1620,215,345
18783,2436,315,525
20814,2024,245,405
18783,3046,405,625
20814,2430,285,485
18783,3654,515,725
20814,2632,305,525
18783,4060,585,875
20814,2936,355,625
18783,4872,745,995
20814,3040,385,685
18785,3629,355,645
20814,3648,475,865
18785,4030,385,705
20814,4860,655,1225
18785,4836,475,885
20814,5468,785,1485
18785,6048,655,1245
20816,2016,215,345
18785,6854,785,1505
20816,2420,245,405
18787,3216,255,405
20816,3024,285,485
18787,4020,295,475
20816,3226,305,525
18787,4824,375,545
20816,3629,355,625
18787,6030,485,695
20816,4030,385,685
18787,7236,615,895
20816,4836,475,865
18787,8040,705,1025
20816,6048,655,1225
18787,9648,1005,1345
20816,6854,785,1485
18789,2416,235,405
20818,2016,215,345
18789,3020,275,485
20818,2420,245,405
18789,3624,315,565
20818,3024,285,485
18789,4630,405,745
20818,3226,305,525
18789,5436,515,965
20818,3629,355,625
18789,6040,585,1105
20818,4030,385,685
18789,7248,745,1425
20818,4836,475,865
18791,3629,355,645
20818,6048,655,1225
18791,4030,385,705
20818,6854,785,1485
20820,2416,235,385
18791,4836,475,885
18791,6048,655,1245
20820,3020,275,465
18791,6854,785,1505
20820,3624,315,545
18793,2416,235,405
20820,4630,405,725
18793,3020,275,485
20820,5436,515,945
18793,3624,315,565
20820,6040,585,1085
18793,4630,405,745
20820,7248,745,1405
18793,5436,515,965
20822,2416,235,385
18793,6040,585,1105
20822,3020,275,465
18793,7248,745,1425
20822,3624,315,545
18795,2016,215,365
20822,4630,405,725
18795,2420,245,425
20822,5436,515,945
18795,3024,285,505
20822,6040,585,1085
18795,3226,305,545
20822,7248,745,1405
18795,3629,355,645
20824,30,95,95
18795,4030,385,705
20824,24,85,85
18795,4836,475,885
20824,3024,285,485
18795,6048,655,1245
20824,3226,305,525
18795,6854,785,1505
20824,3629,355,625
18797,2416,235,405
20824,4030,385,685
18797,3020,275,485
20824,4836,475,865
18797,3624,315,565
20824,6048,655,1225
18797,4630,405,745
20826,1624,235,385
18797,5436,515,965
20826,2030,275,465
18797,6040,585,1105
20826,2436,315,545
18797,7248,745,1425
20826,3046,405,725
18799,1624,235,405
20826,3654,515,945
18799,2030,275,485
20826,4060,585,1085
18799,2436,315,565
20826,4872,745,1405
18799,3046,405,745
20828,30,95,95
18799,3654,515,965
20828,24,85,85
18799,4060,585,1105
20828,2416,235,385
18799,4872,745,1425
20828,3020,275,465
18801,3020,275,485
20828,3624,315,545
18801,3624,315,565
20828,4630,405,725
18801,4630,405,745
20828,5436,515,945
18801,5436,515,965
20828,6040,585,1085
18801,6040,585,1105
20828,7248,745,1405
18801,7248,745,1425
20830,2416,235,385
18803,2016,215,365
20830,3020,275,465
18803,2420,245,425
20830,3624,315,545
18803,3024,285,505
20830,4630,405,725
18803,3226,305,545
20830,5436,515,945
20830,6040,585,1085
18803,3629,355,645
20830,7248,745,1405
18803,4030,385,705
20832,36,125,125
18803,4836,475,885
20832,30,95,95
18803,6048,655,1245
18805,3624,335,565
20832,24,85,85
18805,4630,425,745
20832,4020,295,505
18805,5436,535,965
20832,4824,375,665
18805,6040,605,1105
20832,6030,485,885
20832,7236,615,1145
18805,7248,765,1425
20832,8040,705,1325
18807,2016,215,365
20832,9648,1005,1925
18807,2420,245,425
20834,2416,235,385
18807,3024,285,505
20834,3020,275,465
18807,3226,305,545
20834,3624,315,545
18807,3629,355,645
20834,4630,405,725
18807,4030,385,705
18807,4836,475,885
20834,5436,515,945
18807,6048,655,1245
20834,6040,585,1085
18807,6854,785,1505
20834,7248,745,1405
18809,2416,235,405
20836,2016,215,345
18809,3020,275,485
20836,2420,245,405
18809,3624,315,565
20836,3024,285,485
18809,4630,405,745
20836,3226,305,525
18809,5436,515,965
20836,3629,355,625
18809,6040,585,1105
20836,4030,385,685
18809,7248,745,1425
20836,4836,475,865
21387,30,95,95
20836,6048,655,1225
21387,24,85,85
20836,6854,785,1485
21387,2436,335,605
20838,2016,215,345
21387,3046,425,785
20838,2420,245,405
21387,3654,535,1005
20838,3024,285,485
21387,4060,605,1145
20838,3226,305,525
21389,36,125,125
20838,3629,355,625
21389,30,95,95
20838,4030,385,685
21389,24,85,85
20838,4836,475,865
21389,2436,335,605
20838,6048,655,1225
21389,3046,425,785
20838,6854,785,1485
21389,3654,535,1005
20842,2416,235,385
21389,4060,605,1145
20842,3020,275,465
21391,24,85,85
20842,3624,315,545
21391,30,95,95
20842,4630,405,725
21391,2024,265,465
20842,5436,515,945
21391,2430,305,545
20842,6040,585,1085
21391,2632,325,585
20842,7248,745,1405
21391,2936,375,685
20846,2016,215,345
21391,3040,405,745
20846,2420,245,405
21391,3648,495,925
21391,4860,675,1285
20846,3024,285,485
169053,48,165,165
20846,3226,305,525
169053,40,145,145
20846,3629,355,625
20846,4030,385,685
169053,36,125,125
20846,4836,475,865
21393,40,145,145
20846,6048,655,1225
21393,36,125,125
20846,6854,785,1485
21393,30,95,95
20848,3216,255,425
21393,24,85,85
20848,4020,295,505
21393,20,75,75
20848,4824,375,665
21393,2030,295,525
20848,6030,485,885
21393,2436,335,605
20848,7236,615,1145
21393,3046,425,785
20848,8040,705,1325
21393,3654,535,1005
20848,9648,1005,1925
21393,4060,605,1145
20850,2416,235,385
21395,30,95,95
20850,3020,275,465
21395,24,85,85
20850,3624,315,545
21395,20,75,75
20850,4630,405,725
21395,2030,295,525
20850,5436,515,945
21395,2436,335,605
20850,6040,585,1085
21395,3046,425,785
21395,3654,535,1005
21395,4060,605,1145
21397,2030,295,525
20850,7248,745,1405
20852,30,95,95
20852,24,85,85
20852,3024,285,485
21397,2436,335,605
20852,3226,305,525
21397,3046,425,785
21397,3654,535,1005
20852,3629,355,625
21397,4060,605,1145
20852,4030,385,685
21397,4872,765,1465
20852,4836,475,865
21399,24,85,85
20852,6048,655,1225
21399,30,95,95
20854,30,95,95
21399,2030,295,525
20854,24,85,85
21399,2436,335,605
20854,2016,215,345
21399,3046,425,785
20854,2420,245,405
20854,3024,285,485
21399,3654,535,1005
20854,3226,305,525
21399,4060,605,1145
20854,3629,355,625
21401,2030,295,525
20854,4030,385,685
21401,2436,335,605
20854,4836,475,865
21401,3046,425,785
20854,6048,655,1225
21401,3654,535,1005
20856,36,125,125
21401,4060,605,1145
20856,30,95,95
21401,4872,765,1465
21403,40,145,145
20856,24,85,85
21403,36,125,125
20856,2430,285,485
21403,30,95,95
20856,2632,305,525
20856,2936,355,625
21403,24,85,85
20856,3040,385,685
21403,20,75,75
20856,3648,475,865
21403,2030,295,525
20856,4860,655,1225
21403,2436,335,605
20856,5468,785,1485
21403,3046,425,785
20858,2016,215,345
21403,3654,535,1005
20858,2420,245,405
21403,4060,605,1145
20858,3024,285,485
21405,3624,475,605
20858,3226,305,525
21405,4630,565,785
21405,5436,675,1005
20858,3629,355,625
21405,6040,745,1145
